credit_score,annual_income,loan_amount,loan_term_months,employment_status,property_ownership,debt_to_income_ratio,num_dependents,monthly_income,estimated_monthly_payment,total_dti,loan_eligibility
513,41793,24856,60,Unemployed,Rent,0.3004393853442992,4,3482.75,503.99,0.4451,0
808,38768,16149,12,Employed,Own,0.4269708707031153,4,3230.67,1404.78,0.8618,0
443,48424,21959,36,Employed,Rent,0.5239251521537583,4,4035.33,688.12,0.6944,0
774,127756,38346,120,Self-employed,Rent,0.348724808953155,3,10646.33,465.24,0.3924,1
639,94752,5163,84,Employed,Rent,0.3467463151768902,3,7896.0,80.47,0.3569,0
676,156394,23946,84,Employed,Rent,0.3924625543236484,2,13032.83,373.23,0.4211,1
365,74337,6773,60,Employed,Own,0.0678574238095704,3,6194.75,137.33,0.09,0
546,53935,23880,24,Employed,Rent,0.2972662257911148,4,4494.58,1080.03,0.5376,0
592,134341,32814,24,Employed,Mortgage,0.4125142798337251,3,11195.08,1484.09,0.5451,0
621,148337,12516,12,Employed,Own,0.2281237128762498,0,12361.42,1088.75,0.3162,0
703,180992,6198,36,Unemployed,Mortgage,0.5858217158823233,3,15082.67,194.22,0.5987,1
612,109927,10472,60,Retired,Mortgage,0.3700282602609219,3,9160.58,212.33,0.3932,0
534,98490,16506,12,Self-employed,Own,0.163167073129119,0,8207.5,1435.83,0.3381,0
684,117218,5309,120,Employed,Own,0.1974203015668855,0,9768.17,64.41,0.204,1
539,126711,30914,12,Employed,Rent,0.1762673074123661,1,10559.25,2689.16,0.4309,0
589,70289,10892,24,Self-employed,Mortgage,0.4379865787125279,4,5857.42,492.62,0.5221,0
321,56448,1633,12,Employed,Rent,0.369116452097599,0,4704.0,142.05,0.3993,0
354,161817,40871,36,Retired,Rent,0.5269131780786585,1,13484.75,1280.75,0.6219,0
414,23639,5374,12,Employed,Rent,0.1444281726248096,1,1969.92,467.48,0.3817,0
765,24275,31528,12,Employed,Mortgage,0.3213222780332892,3,2022.92,2742.57,1.6771,0
326,63652,1191,84,Retired,Mortgage,0.4369189905193695,1,5304.33,18.56,0.4404,0
445,184753,6596,24,Self-employed,Mortgage,0.5922630547000325,1,15396.08,298.32,0.6116,0
665,79022,49145,12,Employed,Own,0.248631035834955,1,6585.17,4275.05,0.8978,0
610,71984,9773,84,Retired,Mortgage,0.4731370275665525,1,5998.67,152.32,0.4985,0
794,51449,25570,24,Employed,Own,0.4467623522790198,2,4287.42,1156.46,0.7165,0
600,62037,29186,12,Employed,Rent,0.0351341429665618,0,5169.75,2538.84,0.5262,0
575,199833,5253,36,Self-employed,Rent,0.0084810765084026,4,16652.75,164.61,0.0184,0
840,148354,35051,24,Unemployed,Own,0.013279993771932,1,12362.83,1585.26,0.1415,1
342,189286,35829,120,Employed,Rent,0.0524016389403651,2,15773.83,434.7,0.08,0
780,108065,23851,24,Employed,Own,0.1499616967739764,5,9005.42,1078.72,0.2697,1
801,158226,43894,84,Employed,Rent,0.4194579232055365,4,13185.5,684.14,0.4713,1
385,101066,29879,120,Employed,Own,0.3534820569408427,4,8422.17,362.51,0.3965,0
522,160801,21909,84,Self-employed,Own,0.0395484557076451,1,13400.08,341.48,0.065,0
850,64603,24841,12,Self-employed,Rent,0.331247056269257,1,5383.58,2160.88,0.7326,0
434,61096,21278,84,Employed,Mortgage,0.2938767863413784,1,5091.33,331.64,0.359,0
797,124502,23011,12,Unemployed,Own,0.0510954523114142,0,10375.17,2001.69,0.244,1
551,37800,29864,36,Employed,Mortgage,0.5630359106059674,0,3150.0,935.83,0.8601,0
746,153433,1231,60,Unemployed,Rent,0.1223080544250116,2,12786.08,24.96,0.1243,1
593,35035,44995,120,Retired,Rent,0.0521553337812728,2,2919.58,545.91,0.2391,0
309,178967,5001,120,Retired,Own,0.1917654699048168,3,14913.92,60.68,0.1958,0
333,83654,33988,84,Unemployed,Own,0.0870245680667843,3,6971.17,529.74,0.163,0
806,50806,35384,120,Employed,Rent,0.402740060281481,1,4233.83,429.31,0.5041,1
355,80463,32179,24,Employed,Own,0.1279905405433415,1,6705.25,1455.37,0.345,0
363,128303,3291,36,Unemployed,Own,0.3480956460705797,4,10691.92,103.13,0.3577,0
688,138719,9891,12,Unemployed,Own,0.375839177594027,1,11559.92,860.4,0.4503,1
320,23989,12691,120,Unemployed,Rent,0.1159418181674322,3,1999.08,153.98,0.193,0
516,177347,48532,120,Unemployed,Mortgage,0.194935824330664,3,14778.92,588.83,0.2348,0
672,190038,11847,36,Self-employed,Rent,0.5611160298174525,0,15836.5,371.24,0.5846,1
452,111713,37427,84,Self-employed,Mortgage,0.5974533533186458,1,9309.42,583.35,0.6601,0
693,80271,21198,120,Self-employed,Mortgage,0.2480103199783742,3,6689.25,257.19,0.2865,1
340,93674,22575,60,Employed,Own,0.0119813961273276,3,7806.17,457.74,0.0706,0
659,71868,27952,12,Employed,Rent,0.4560474472698542,0,5989.0,2431.5,0.862,0
550,160751,21730,120,Employed,Mortgage,0.1866772370780373,1,13395.92,263.64,0.2064,0
520,95906,11072,60,Employed,Rent,0.1271581739277701,3,7992.17,224.5,0.1552,0
649,194151,48604,120,Employed,Rent,0.1970772845229962,0,16179.25,589.7,0.2335,0
527,34894,45297,36,Employed,Mortgage,0.0860585305454398,5,2907.83,1419.44,0.5742,0
843,42073,4678,36,Employed,Rent,0.3610279461975154,3,3506.08,146.59,0.4028,0
426,116990,35930,36,Self-employed,Mortgage,0.4828778602812605,0,9749.17,1125.92,0.5984,0
610,52786,19035,24,Employed,Mortgage,0.0401125987785937,3,4398.83,860.9,0.2358,0
612,195649,35927,120,Self-employed,Mortgage,0.1462961448031862,4,16304.08,435.89,0.173,0
439,49501,24837,12,Self-employed,Mortgage,0.1346478942398668,2,4125.08,2160.53,0.6584,0
461,123884,4275,60,Employed,Rent,0.0153795994805253,5,10323.67,86.68,0.0238,0
360,168785,19944,84,Unemployed,Mortgage,0.1506168750347099,2,14065.42,310.85,0.1727,0
685,83401,4368,120,Employed,Own,0.2338871140808588,5,6950.08,53.0,0.2415,1
535,35264,31419,24,Retired,Mortgage,0.1791630320615255,0,2938.67,1421.0,0.6627,0
523,122011,25959,36,Self-employed,Own,0.3360390468370056,1,10167.58,813.46,0.416,0
659,76377,32542,60,Self-employed,Mortgage,0.5800749939024803,4,6364.75,659.83,0.6837,0
598,74769,40664,120,Self-employed,Rent,0.147893352976164,1,6230.75,493.37,0.2271,0
549,188482,37016,120,Employed,Rent,0.5148894715466318,0,15706.83,449.11,0.5435,0
342,124156,31160,36,Retired,Own,0.2766127718078109,1,10346.33,976.44,0.371,0
314,166956,27065,84,Employed,Mortgage,0.2644497722515036,5,13913.0,421.84,0.2948,0
359,120163,23822,60,Employed,Own,0.2083906566876157,4,10013.58,483.02,0.2566,0
786,117467,49430,60,Employed,Mortgage,0.0879123819698974,4,9788.92,1002.26,0.1903,1
510,159888,48216,84,Employed,Rent,0.4440756651863473,4,13324.0,751.5,0.5005,0
470,171535,47853,120,Employed,Mortgage,0.0081872838945868,0,14294.58,580.59,0.0488,0
562,139025,21275,60,Employed,Rent,0.1969022621631644,0,11585.42,431.38,0.2341,0
530,54836,26101,24,Unemployed,Mortgage,0.2563097661264074,4,4569.67,1180.48,0.5146,0
379,57598,9259,120,Employed,Mortgage,0.0150871441656341,5,4799.83,112.34,0.0385,0
425,70680,29395,36,Employed,Rent,0.3476682264829629,3,5890.0,921.13,0.5041,0
411,109787,6403,60,Self-employed,Rent,0.2543897385072042,5,9148.92,129.83,0.2686,0
425,136963,38339,120,Employed,Rent,0.2046307599532577,1,11413.58,465.16,0.2454,0
490,113109,44660,60,Retired,Own,0.1227404199196085,3,9425.75,905.54,0.2188,0
828,46662,45060,36,Employed,Mortgage,0.1098122648164073,2,3888.5,1412.02,0.4729,0
844,40148,29805,84,Employed,Own,0.0100796493770676,1,3345.67,464.55,0.1489,0
708,114845,32399,120,Unemployed,Own,0.0441858164662213,1,9570.42,393.09,0.0853,1
756,152758,14398,12,Retired,Rent,0.1275963442114233,4,12729.83,1252.46,0.226,1
619,94219,24741,36,Employed,Mortgage,0.5644923259447953,2,7851.58,775.29,0.6632,0
715,189820,7465,12,Unemployed,Rent,0.5411116979219052,2,15818.33,649.37,0.5822,1
752,28951,43112,60,Employed,Rent,0.3815475658730987,3,2412.58,874.16,0.7439,0
710,62281,32725,36,Retired,Rent,0.4440844420265469,4,5190.08,1025.48,0.6417,0
515,179904,45217,36,Unemployed,Mortgage,0.2271353859061309,3,14992.0,1416.94,0.3216,0
798,195208,13346,84,Employed,Rent,0.0363997255944327,0,16267.33,208.01,0.0492,1
305,170958,33685,84,Employed,Mortgage,0.4512629946436792,1,14246.5,525.02,0.4881,0
622,100875,11960,60,Employed,Rent,0.5617153237191745,0,8406.25,242.51,0.5906,0
753,169031,40028,84,Employed,Rent,0.4433374872652512,0,14085.92,623.88,0.4876,1
606,79197,29238,24,Retired,Mortgage,0.149065957280453,1,6599.75,1322.36,0.3494,0
722,130618,17521,60,Employed,Mortgage,0.0060477229200674,2,10884.83,355.26,0.0387,1
711,161665,16184,84,Employed,Rent,0.5124077121030692,5,13472.08,252.25,0.5311,1
699,69796,46883,12,Employed,Rent,0.1533829338012812,2,5816.33,4078.28,0.8546,0
586,142716,10963,84,Employed,Mortgage,0.038528471519709,3,11893.0,170.87,0.0529,0
593,150483,28801,24,Self-employed,Rent,0.1581424938491067,4,12540.25,1302.59,0.262,0
422,46352,7528,120,Employed,Rent,0.1407908604616725,3,3862.67,91.34,0.1644,0
452,81478,31621,36,Unemployed,Mortgage,0.1223084469019388,0,6789.83,990.89,0.2682,0
471,109649,26796,36,Self-employed,Own,0.5920080859432538,5,9137.42,839.69,0.6839,0
408,117774,40626,60,Employed,Rent,0.4806133519443802,3,9814.5,823.75,0.5645,0
726,179983,23122,60,Employed,Own,0.0735018931309675,3,14998.58,468.83,0.1048,1
609,55711,35854,120,Self-employed,Rent,0.0823536087493312,0,4642.58,435.01,0.1761,0
729,131547,11442,120,Unemployed,Mortgage,0.2034938378931425,1,10962.25,138.82,0.2162,1
521,31253,30247,12,Employed,Own,0.3606347407700952,1,2604.42,2631.14,1.3709,0
318,153043,1952,120,Self-employed,Mortgage,0.0570866509124051,5,12753.58,23.68,0.0589,0
477,185516,3687,36,Employed,Mortgage,0.0575931085358128,0,15459.67,115.54,0.0651,0
493,96272,16466,36,Employed,Rent,0.353498687958977,0,8022.67,515.98,0.4178,0
531,135837,46387,12,Retired,Rent,0.4621080444983929,2,11319.75,4035.13,0.8186,0
341,28215,28068,120,Employed,Own,0.5875040920854415,4,2351.25,340.54,0.7323,0
545,95427,12124,60,Self-employed,Mortgage,0.340926714658249,5,7952.25,245.83,0.3718,0
733,43958,5215,84,Employed,Own,0.386557033645363,3,3663.17,81.28,0.4087,0
711,134634,28600,120,Employed,Mortgage,0.0126938415454348,5,11219.5,347.0,0.0436,1
507,90141,7870,24,Employed,Own,0.1054069095931471,3,7511.75,355.94,0.1528,0
366,137766,48859,120,Employed,Rent,0.3548414687482908,1,11480.5,592.79,0.4065,0
512,124374,36950,84,Employed,Rent,0.0897832918534508,5,10364.5,575.91,0.1453,0
832,154361,6935,120,Employed,Rent,0.2907897976718518,3,12863.42,84.14,0.2973,1
399,95845,29103,12,Self-employed,Rent,0.3882198575435791,5,7987.08,2531.62,0.7052,0
535,102032,28130,12,Employed,Rent,0.4979146004417226,5,8502.67,2446.98,0.7857,0
621,160820,35149,84,Self-employed,Rent,0.3728368311425009,1,13401.67,547.84,0.4137,0
701,170491,14208,24,Employed,Rent,0.5719933418731067,3,14207.58,642.59,0.6172,0
326,66844,32221,24,Self-employed,Mortgage,0.2273894130638011,0,5570.33,1457.27,0.489,0
412,102399,38313,60,Self-employed,Mortgage,0.5705885128411726,4,8533.25,776.85,0.6616,0
669,34437,36770,120,Employed,Mortgage,0.437293644155958,5,2869.75,446.12,0.5927,0
347,68199,49586,60,Employed,Rent,0.0588116300772155,3,5683.25,1005.43,0.2357,0
783,131162,47569,84,Employed,Rent,0.0701521008584943,4,10930.17,741.42,0.138,1
394,185466,14147,60,Employed,Own,0.1334813095101636,2,15455.5,286.85,0.152,0
612,177252,23681,120,Employed,Mortgage,0.368766154790689,1,14771.0,287.32,0.3882,0
834,138669,25253,12,Retired,Rent,0.4603359533821766,1,11555.75,2196.72,0.6504,0
312,67552,42523,60,Self-employed,Rent,0.0580504157736115,3,5629.33,862.21,0.2112,0
330,195014,11794,60,Employed,Rent,0.55840181543799,2,16251.17,239.14,0.5731,0
398,62953,37952,60,Self-employed,Own,0.4960045039231111,4,5246.08,769.53,0.6427,0
386,52127,48081,24,Self-employed,Mortgage,0.184723105000685,1,4343.92,2174.57,0.6853,0
688,169804,44201,120,Employed,Rent,0.1331974830702409,2,14150.33,536.28,0.1711,1
745,79534,45308,12,Employed,Rent,0.3657957507237655,1,6627.83,3941.27,0.9605,0
671,27827,47693,60,Employed,Mortgage,0.4582141385058341,1,2318.92,967.04,0.8752,0
604,148703,42157,60,Self-employed,Rent,0.2896957154043075,3,12391.92,854.79,0.3587,0
573,93054,10777,120,Employed,Mortgage,0.3798863794528881,4,7754.5,130.75,0.3967,0
380,55377,47223,12,Employed,Rent,0.2937980344163826,5,4614.75,4107.85,1.184,0
428,159871,13296,60,Employed,Own,0.5038197494203378,3,13322.58,269.59,0.5241,0
766,169988,16045,36,Retired,Mortgage,0.2897910227527699,1,14165.67,502.79,0.3253,1
795,54836,19453,24,Employed,Mortgage,0.2567920552915567,4,4569.67,879.81,0.4493,1
306,131845,5045,84,Employed,Own,0.2388281400743168,2,10987.08,78.63,0.246,0
307,125395,10224,120,Self-employed,Mortgage,0.0473033728381664,0,10449.58,124.05,0.0592,0
336,186173,10275,36,Employed,Mortgage,0.3183526021874752,1,15514.42,321.98,0.3391,0
607,69834,44484,36,Employed,Own,0.3655821442791678,2,5819.5,1393.97,0.6051,0
584,103459,2133,36,Unemployed,Mortgage,0.1365291942718036,5,8621.58,66.84,0.1443,0
388,70527,43266,60,Employed,Rent,0.0877319376267374,1,5877.25,877.28,0.237,0
445,165343,41377,120,Employed,Rent,0.3781192132500443,5,13778.58,502.02,0.4146,0
794,28681,18510,36,Employed,Rent,0.4932117280270907,2,2390.08,580.04,0.7359,0
609,173110,21977,120,Unemployed,Own,0.5852762507289863,1,14425.83,266.64,0.6038,0
317,32359,35207,12,Employed,Rent,0.0115015830871036,2,2696.58,3062.6,1.1472,0
700,178795,9267,24,Employed,Rent,0.210077886941179,0,14899.58,419.12,0.2382,1
712,43695,14846,120,Self-employed,Own,0.5292245760276804,1,3641.25,180.12,0.5787,0
443,194059,17385,12,Employed,Mortgage,0.1055814125479902,0,16171.58,1512.29,0.1991,0
438,108410,25442,36,Employed,Mortgage,0.4087120403766121,5,9034.17,797.26,0.497,0
337,140390,38082,84,Employed,Mortgage,0.2672645231742411,0,11699.17,593.55,0.318,0
462,60319,47255,24,Self-employed,Rent,0.1033515759411469,1,5026.58,2137.22,0.5285,0
653,131651,5644,24,Employed,Rent,0.2772660588944859,2,10970.92,255.26,0.3005,1
596,157085,2255,120,Employed,Rent,0.0865206798090386,2,13090.42,27.36,0.0886,0
523,173321,29399,120,Employed,Rent,0.59379067307649,0,14443.42,356.69,0.6185,0
430,132581,6890,36,Unemployed,Rent,0.4129283563158003,0,11048.42,215.91,0.4325,0
538,155857,8854,36,Retired,Rent,0.1181713621734063,5,12988.08,277.45,0.1395,0
826,93728,6528,24,Self-employed,Rent,0.1326492924823746,5,7810.67,295.24,0.1704,1
382,165092,10403,84,Employed,Rent,0.1836587137319253,2,13757.67,162.14,0.1954,0
495,143176,15884,24,Self-employed,Rent,0.1044951324943272,3,11931.33,718.39,0.1647,0
343,45140,44149,12,Employed,Rent,0.4141117132812701,2,3761.67,3840.45,1.4351,0
560,147407,40317,12,Retired,Rent,0.0587241453020753,0,12283.92,3507.11,0.3442,0
668,145057,3292,120,Self-employed,Rent,0.1823929157821977,2,12088.08,39.94,0.1857,1
764,162143,17693,120,Employed,Mortgage,0.5297819550144182,4,13511.92,214.66,0.5457,1
513,67410,4088,24,Employed,Own,0.4042669111810164,3,5617.5,184.89,0.4372,0
586,198334,26292,60,Retired,Own,0.4844500311546103,4,16527.83,533.11,0.5167,0
789,144643,12023,60,Employed,Mortgage,0.4488154524810825,5,12053.58,243.78,0.469,1
592,45513,38101,12,Self-employed,Rent,0.3502002042493088,3,3792.75,3314.35,1.2241,0
328,85762,13434,24,Self-employed,Mortgage,0.0249744830822104,3,7146.83,607.58,0.11,0
618,76796,15380,60,Unemployed,Mortgage,0.4370762870847069,4,6399.67,311.85,0.4858,0
327,103962,31520,12,Employed,Rent,0.5100114670508564,0,8663.5,2741.88,0.8265,0
304,192585,19600,36,Employed,Rent,0.048658278827722,2,16048.75,614.19,0.0869,0
324,187087,22493,60,Employed,Mortgage,0.0861097599958234,1,15590.58,456.08,0.1154,0
780,133529,48745,24,Unemployed,Rent,0.0380709414740437,4,11127.42,2204.6,0.2362,1
614,173611,6587,60,Employed,Mortgage,0.3222280256804847,3,14467.58,133.56,0.3315,0
437,142281,28107,120,Employed,Rent,0.5624275549096472,3,11856.75,341.02,0.5912,0
819,183427,23025,60,Employed,Own,0.3912932945466619,4,15285.58,466.86,0.4218,1
309,171405,26661,24,Employed,Mortgage,0.5446655122701457,0,14283.75,1205.8,0.6291,0
825,43381,2572,12,Self-employed,Rent,0.1271771418970354,4,3615.08,223.73,0.1891,0
343,115164,16836,12,Employed,Own,0.5875362742869341,4,9597.0,1464.54,0.7401,0
707,105974,49783,84,Employed,Own,0.5723381109180631,3,8831.17,775.93,0.6602,0
628,112444,30129,24,Unemployed,Rent,0.269923907442409,2,9370.33,1362.65,0.4153,0
413,149114,17849,120,Employed,Rent,0.2849037065600989,4,12426.17,216.56,0.3023,0
758,31327,32497,24,Employed,Rent,0.4548712416552188,1,2610.58,1469.75,1.0179,0
343,71112,34415,84,Unemployed,Own,0.2630772407111729,3,5926.0,536.4,0.3536,0
513,165950,44601,84,Employed,Rent,0.3675751364697606,3,13829.17,695.16,0.4178,0
552,176509,19536,12,Employed,Own,0.4067660476496992,4,14709.08,1699.41,0.5223,0
376,101645,40244,120,Employed,Rent,0.0682461244915832,2,8470.42,488.27,0.1259,0
320,29809,23416,36,Employed,Rent,0.5784191094749459,0,2484.08,733.77,0.8738,0
809,128617,31055,84,Unemployed,Rent,0.2303610882659311,3,10718.08,484.03,0.2755,1
419,94681,36140,84,Self-employed,Own,0.1147922233341987,3,7890.08,563.29,0.1862,0
764,195660,13869,84,Retired,Rent,0.4520619981308051,4,16305.0,216.17,0.4653,1
446,93810,37309,24,Employed,Mortgage,0.1611740938916549,2,7817.5,1687.39,0.377,0
787,144700,26464,84,Employed,Own,0.0203682548745643,5,12058.33,412.47,0.0546,1
716,149217,4568,60,Employed,Mortgage,0.1665803782024024,4,12434.75,92.62,0.174,1
613,162621,20232,120,Self-employed,Rent,0.5072537025914375,4,13551.75,245.47,0.5254,0
822,99154,48298,84,Employed,Own,0.4100414307153933,3,8262.83,752.78,0.5011,1
533,23827,14408,84,Employed,Rent,0.2436661380708817,2,1985.58,224.57,0.3568,0
725,134379,6741,36,Employed,Rent,0.5844955535494092,2,11198.25,211.24,0.6034,0
702,143721,6882,24,Employed,Own,0.4439051760908568,3,11976.75,311.25,0.4699,1
598,127956,41211,24,Employed,Rent,0.405155910011219,3,10663.0,1863.86,0.58,0
667,95642,10313,12,Employed,Own,0.4213492366339362,5,7970.17,897.11,0.5339,1
453,157384,35174,60,Employed,Own,0.4856435156501212,0,13115.33,713.2,0.54,0
455,155431,2654,12,Employed,Own,0.0844998042151315,3,12952.58,230.87,0.1023,0
755,84194,4566,36,Employed,Own,0.4421810388748464,2,7016.17,143.08,0.4626,1
546,175522,28036,120,Employed,Rent,0.2215341650444349,4,14626.83,340.15,0.2448,0
640,158759,38851,120,Employed,Mortgage,0.0963475166761125,3,13229.92,471.37,0.132,0
777,179027,46129,24,Self-employed,Rent,0.4661186152696435,5,14918.92,2086.29,0.606,0
712,51829,40114,84,Retired,Own,0.1342290824638737,3,4319.08,625.23,0.279,1
772,50146,6913,60,Employed,Mortgage,0.1523970941300165,1,4178.83,140.17,0.1859,1
614,64621,43599,120,Self-employed,Own,0.0730936525324203,4,5385.08,528.98,0.1713,0
563,129625,39401,84,Employed,Mortgage,0.4761068390882431,1,10802.08,614.11,0.533,0
447,92492,14253,84,Employed,Rent,0.1825949766669042,0,7707.67,222.15,0.2114,0
722,170308,10958,12,Employed,Mortgage,0.1236669556398345,1,14192.33,953.22,0.1908,1
751,20420,33091,120,Retired,Rent,0.0765986401014156,3,1701.67,401.49,0.3125,0
794,170816,44758,36,Employed,Mortgage,0.233198755547886,0,14234.67,1402.55,0.3317,1
846,197935,19875,60,Employed,Rent,0.1593619402339555,3,16494.58,402.99,0.1838,1
547,26406,20827,12,Employed,Own,0.1866736378214018,3,2200.5,1811.71,1.01,0
594,46250,33981,60,Employed,Own,0.0045627868473268,2,3854.17,689.01,0.1833,0
441,198219,36667,120,Self-employed,Mortgage,0.2279988643258999,3,16518.25,444.87,0.2549,0
498,66791,39240,12,Employed,Rent,0.2704231835537011,4,5565.92,3413.43,0.8837,0
716,98030,29528,24,Self-employed,Rent,0.0682719575931091,1,8169.17,1335.47,0.2317,1
351,58648,8059,36,Unemployed,Mortgage,0.4244632948118707,1,4887.33,252.54,0.4761,0
696,50395,9795,60,Employed,Rent,0.0544558957629401,1,4199.58,198.61,0.1017,1
721,136761,25612,84,Self-employed,Rent,0.2713462292780704,3,11396.75,399.19,0.3064,1
576,141846,15034,60,Unemployed,Own,0.1059871734103665,5,11820.5,304.84,0.1318,0
447,34253,43397,36,Unemployed,Rent,0.5960936642517073,4,2854.42,1359.9,1.0725,0
667,128642,40693,36,Employed,Rent,0.478635436221535,3,10720.17,1275.17,0.5976,1
445,56244,10022,12,Employed,Rent,0.1651506815354514,4,4687.0,871.8,0.3512,0
564,116686,16104,120,Self-employed,Mortgage,0.5662196991995309,2,9723.83,195.39,0.5863,0
501,196007,2353,84,Self-employed,Rent,0.5684228361136217,3,16333.92,36.67,0.5707,0
352,184077,23457,36,Employed,Own,0.3536584898590627,3,15339.75,735.06,0.4016,0
683,103132,41475,120,Employed,Own,0.4017805030603779,0,8594.33,503.21,0.4603,1
623,90730,37047,120,Employed,Rent,0.5852313601021121,1,7560.83,449.48,0.6447,0
841,26796,46885,60,Employed,Mortgage,0.4291203564757491,2,2233.0,950.66,0.8549,0
516,146368,32938,12,Self-employed,Rent,0.4349280756222599,4,12197.33,2865.22,0.6698,0
677,33565,38642,84,Employed,Own,0.3797367198135033,0,2797.08,602.28,0.5951,0
662,137940,13931,24,Employed,Own,0.1527873978637678,4,11495.0,630.06,0.2076,1
696,172725,23150,60,Employed,Rent,0.5738872883047759,4,14393.75,469.4,0.6065,0
838,146325,4769,60,Retired,Own,0.5612670586245733,4,12193.75,96.7,0.5692,1
456,182603,34043,84,Retired,Rent,0.5015445768331054,4,15216.92,530.6,0.5364,0
599,180840,29549,84,Employed,Mortgage,0.424443263021687,2,15070.0,460.56,0.455,0
740,165208,21939,36,Employed,Rent,0.1735152277735908,4,13767.33,687.49,0.2235,1
664,170764,48884,36,Employed,Rent,0.2485182994039455,0,14230.33,1531.85,0.3562,1
560,75980,40029,12,Self-employed,Rent,0.2296183819554651,0,6331.67,3482.06,0.7796,0
717,30841,32781,24,Self-employed,Own,0.051299011903967,3,2570.08,1482.6,0.6282,0
